Articolo	Data	Elapse (s)	Longitudine	Latitudine	Altitudine (m)	Corso	Velocità (km/h)	Distanza totale (km)
1267	2019-04-22 11:50:49.245	1267	'12°40''49.70" E'	'41°46''57.65" N'	363,7	96,8	14,7	12,662
1268	2019-04-22 11:50:50.245	1268	'12°40''49.87" E'	'41°46''57.64" N'	363,7	96,8	14,7	12,666
1269	2019-04-22 11:50:51.245	1269	'12°40''50.05" E'	'41°46''57.63" N'	363,6	96,8	14,7	12,67
1270	2019-04-22 11:50:52.245	1270	'12°40''50.22" E'	'41°46''57.62" N'	363,6	95,8	14,2	12,674
1271	2019-04-22 11:50:53.245	1271	'12°40''50.39" E'	'41°46''57.61" N'	363,6	95,8	13,7	12,678
1272	2019-04-22 11:50:54.245	1272	'12°40''50.55" E'	'41°46''57.60" N'	363,6	94,8	13,7	12,681
1273	2019-04-22 11:50:55.245	1273	'12°40''50.73" E'	'41°46''57.59" N'	363,5	94,8	14,5	12,685
1274	2019-04-22 11:50:56.245	1274	'12°40''50.89" E'	'41°46''57.57" N'	363,5	94,8	13,7	12,689
1275	2019-04-22 11:50:57.245	1275	'12°40''51.05" E'	'41°46''57.55" N'	363,5	94,8	13,8	12,693
1276	2019-04-22 11:50:58.245	1276	'12°40''51.21" E'	'41°46''57.54" N'	363,5	94,8	13,2	12,697
1277	2019-04-22 11:50:59.245	1277	'12°40''51.39" E'	'41°46''57.56" N'	363,5	94,8	14,8	12,701
1278	2019-04-22 11:51:00.245	1278	'12°40''51.59" E'	'41°46''57.55" N'	363,7	94,8	16,5	12,705
1279	2019-04-22 11:51:01.245	1279	'12°40''51.76" E'	'41°46''57.53" N'	363,8	94,8	14,4	12,709
1280	2019-04-22 11:51:02.245	1280	'12°40''51.92" E'	'41°46''57.52" N'	364	94,8	13,7	12,713
1281	2019-04-22 11:51:03.245	1281	'12°40''52.08" E'	'41°46''57.51" N'	364,2	93,8	12,7	12,717
1282	2019-04-22 11:51:04.245	1282	'12°40''52.21" E'	'41°46''57.51" N'	364,3	92,8	11	12,72
1283	2019-04-22 11:51:05.245	1283	'12°40''52.33" E'	'41°46''57.51" N'	364,5	92,8	9,9	12,723
1284	2019-04-22 11:51:06.245	1284	'12°40''52.43" E'	'41°46''57.51" N'	364,7	92,8	8,8	12,725
1285	2019-04-22 11:51:07.245	1285	'12°40''52.51" E'	'41°46''57.51" N'	364,8	92,8	6,7	12,727
1286	2019-04-22 11:51:08.245	1286	'12°40''52.57" E'	'41°46''57.52" N'	364,9	92,8	4,9	12,728
1287	2019-04-22 11:51:09.245	1287	'12°40''52.58" E'	'41°46''57.53" N'	365,1	92,8	2	12,729
1288	2019-04-22 11:51:10.245	1288	'12°40''52.59" E'	'41°46''57.54" N'	365,2	92,8	0,8	12,729
1289	2019-04-22 11:51:11.245	1289	'12°40''52.59" E'	'41°46''57.57" N'	365,2	92,8	3,1	12,73
1290	2019-04-22 11:51:12.245	1290	'12°40''52.58" E'	'41°46''57.58" N'	365,3	92,8	1,7	12,73
1291	2019-04-22 11:51:13.245	1291	'12°40''52.59" E'	'41°46''57.62" N'	365,4	92,8	4,6	12,732
1292	2019-04-22 11:51:14.245	1292	'12°40''52.59" E'	'41°46''57.67" N'	365,5	92,8	5,4	12,733
1293	2019-04-22 11:51:15.245	1293	'12°40''52.60" E'	'41°46''57.70" N'	365,6	92,8	3,9	12,734
1294	2019-04-22 11:51:16.245	1294	'12°40''52.62" E'	'41°46''57.70" N'	365,7	92,8	1,3	12,735
1295	2019-04-22 11:51:17.245	1295	'12°40''52.62" E'	'41°46''57.67" N'	365,8	92,8	3,8	12,736
1296	2019-04-22 11:51:18.245	1296	'12°40''52.64" E'	'41°46''57.68" N'	365,8	92,8	2	12,736
1297	2019-04-22 11:51:19.245	1297	'12°40''52.65" E'	'41°46''57.68" N'	365,9	92,8	1,2	12,736
1298	2019-04-22 11:51:20.245	1298	'12°40''52.66" E'	'41°46''57.68" N'	365,9	92,8	0,8	12,737
1299	2019-04-22 11:51:21.245	1299	'12°40''52.70" E'	'41°46''57.69" N'	365,9	92,8	3,2	12,738
1300	2019-04-22 11:51:22.245	1300	'12°40''52.77" E'	'41°46''57.68" N'	365,9	93,8	6,2	12,739
1301	2019-04-22 11:51:23.245	1301	'12°40''52.89" E'	'41°46''57.64" N'	366	93,8	10,4	12,742
1302	2019-04-22 11:51:24.245	1302	'12°40''53.03" E'	'41°46''57.61" N'	366	93,8	12,7	12,746
1303	2019-04-22 11:51:25.245	1303	'12°40''53.22" E'	'41°46''57.59" N'	366	93,8	15,4	12,75
1304	2019-04-22 11:51:26.245	1304	'12°40''53.42" E'	'41°46''57.57" N'	366	93,8	16,8	12,755
1305	2019-04-22 11:51:27.245	1305	'12°40''53.62" E'	'41°46''57.53" N'	366	93,8	17,2	12,759
1306	2019-04-22 11:51:28.245	1306	'12°40''53.82" E'	'41°46''57.48" N'	365,9	94,9	17,3	12,764
1307	2019-04-22 11:51:29.245	1307	'12°40''54.00" E'	'41°46''57.45" N'	365,9	93,8	15,9	12,769
1308	2019-04-22 11:51:30.245	1308	'12°40''54.21" E'	'41°46''57.43" N'	365,8	92,8	17,1	12,773
1309	2019-04-22 11:51:31.245	1309	'12°40''54.42" E'	'41°46''57.40" N'	365,7	92,8	17,5	12,778
1310	2019-04-22 11:51:32.245	1310	'12°40''54.63" E'	'41°46''57.36" N'	365,6	92,8	18,2	12,783
1311	2019-04-22 11:51:33.245	1311	'12°40''54.86" E'	'41°46''57.34" N'	365,6	92,8	19,6	12,789
1312	2019-04-22 11:51:34.245	1312	'12°40''55.10" E'	'41°46''57.30" N'	365,5	93,8	19,8	12,794
1313	2019-04-22 11:51:35.245	1313	'12°40''55.36" E'	'41°46''57.28" N'	365,5	93,8	22,3	12,8
1314	2019-04-22 11:51:36.245	1314	'12°40''55.62" E'	'41°46''57.25" N'	365,7	93,8	21,2	12,806
1315	2019-04-22 11:51:37.245	1315	'12°40''55.84" E'	'41°46''57.23" N'	366	95,8	18,8	12,812
1316	2019-04-22 11:51:38.245	1316	'12°40''56.02" E'	'41°46''57.21" N'	366,4	100,2	15,1	12,816
1317	2019-04-22 11:51:39.245	1317	'12°40''56.43" E'	'41°46''57.13" N'	366,8	109,1	35,2	12,826
1318	2019-04-22 11:51:40.245	1318	'12°40''56.52" E'	'41°46''57.13" N'	367,1	116,8	7,3	12,828
1319	2019-04-22 11:51:41.245	1319	'12°40''56.56" E'	'41°46''57.08" N'	367,2	124,6	5,8	12,829
1320	2019-04-22 11:51:42.245	1320	'12°40''56.73" E'	'41°46''56.99" N'	367,2	128,7	17,3	12,834
1321	2019-04-22 11:51:43.245	1321	'12°40''56.83" E'	'41°46''56.92" N'	367,2	130,7	11,2	12,837
1322	2019-04-22 11:51:44.245	1322	'12°40''57.02" E'	'41°46''56.75" N'	367,1	134,9	24,6	12,844
1323	2019-04-22 11:51:45.245	1323	'12°40''57.13" E'	'41°46''56.63" N'	367,1	140,2	16,5	12,848
1324	2019-04-22 11:51:46.245	1324	'12°40''57.23" E'	'41°46''56.54" N'	367,1	143,3	12,8	12,852
1325	2019-04-22 11:51:47.245	1325	'12°40''57.32" E'	'41°46''56.44" N'	367,1	145,4	12,9	12,856
1326	2019-04-22 11:51:48.245	1326	'12°40''57.39" E'	'41°46''56.36" N'	367	146,4	11,2	12,859
1327	2019-04-22 11:51:49.245	1327	'12°40''57.41" E'	'41°46''56.29" N'	367	146,4	7,2	12,861
1328	2019-04-22 11:51:50.245	1328	'12°40''57.43" E'	'41°46''56.25" N'	367	147,4	5,1	12,862
1329	2019-04-22 11:51:51.245	1329	'12°40''57.44" E'	'41°46''56.21" N'	367	155	4,5	12,863
1330	2019-04-22 11:51:52.245	1330	'12°40''57.45" E'	'41°46''56.13" N'	367	157,3	8,6	12,866
1331	2019-04-22 11:51:53.245	1331	'12°40''57.52" E'	'41°46''56.02" N'	367	142,5	13,4	12,87
1332	2019-04-22 11:51:54.245	1332	'12°40''57.59" E'	'41°46''55.90" N'	367	116,6	14,8	12,874
1333	2019-04-22 11:51:55.245	1333	'12°40''57.76" E'	'41°46''55.83" N'	367,1	86,3	16,1	12,878
1334	2019-04-22 11:51:56.245	1334	'12°40''57.99" E'	'41°46''55.83" N'	367,2	61,5	18,7	12,883
1335	2019-04-22 11:51:57.245	1335	'12°40''58.23" E'	'41°46''55.91" N'	367,3	45,1	22,6	12,89
1336	2019-04-22 11:51:58.245	1336	'12°40''58.46" E'	'41°46''56.07" N'	367,4	46,3	25,3	12,897
1337	2019-04-22 11:51:59.245	1337	'12°40''58.69" E'	'41°46''56.23" N'	367,7	52,8	26,2	12,904
1338	2019-04-22 11:52:00.245	1338	'12°40''59.16" E'	'41°46''56.07" N'	367,9	52,8	43	12,916
1339	2019-04-22 11:52:01.245	1339	'12°40''59.42" E'	'41°46''56.19" N'	368,1	51,7	25	12,923
1340	2019-04-22 11:52:02.245	1340	'12°40''59.63" E'	'41°46''56.29" N'	368,3	51,7	20,8	12,929
1341	2019-04-22 11:52:03.245	1341	'12°40''59.86" E'	'41°46''56.39" N'	368,4	51,7	21,7	12,935
1342	2019-04-22 11:52:04.245	1342	'12°41''0.02" E'	'41°46''56.46" N'	368,5	54,9	16	12,939
1343	2019-04-22 11:52:05.245	1343	'12°41''0.17" E'	'41°46''56.53" N'	368,7	55,9	14	12,943
1344	2019-04-22 11:52:06.245	1344	'12°41''0.29" E'	'41°46''56.58" N'	368,9	50,5	11,4	12,946
1345	2019-04-22 11:52:07.245	1345	'12°41''0.41" E'	'41°46''56.64" N'	369,1	50,5	11,7	12,949
1346	2019-04-22 11:52:08.245	1346	'12°41''0.53" E'	'41°46''56.69" N'	369,3	51,5	11,7	12,953
1347	2019-04-22 11:52:09.245	1347	'12°41''0.69" E'	'41°46''56.76" N'	369,4	52,5	15,7	12,957
1348	2019-04-22 11:52:10.245	1348	'12°41''0.90" E'	'41°46''56.86" N'	369,5	52,5	20,2	12,963
1349	2019-04-22 11:52:11.245	1349	'12°41''1.16" E'	'41°46''56.97" N'	369,5	55,7	25,4	12,97
1350	2019-04-22 11:52:12.245	1350	'12°41''1.47" E'	'41°46''57.11" N'	369,7	59,8	29,6	12,978
1351	2019-04-22 11:52:13.245	1351	'12°41''1.81" E'	'41°46''57.24" N'	370,1	59,8	31,4	12,987
1352	2019-04-22 11:52:14.245	1352	'12°41''2.23" E'	'41°46''57.38" N'	370,9	62	38,1	12,997
1353	2019-04-22 11:52:15.245	1353	'12°41''2.62" E'	'41°46''57.50" N'	371,6	64,1	35,3	13,007
1354	2019-04-22 11:52:16.245	1354	'12°41''2.99" E'	'41°46''57.60" N'	372,2	66,2	33,1	13,016
1355	2019-04-22 11:52:17.245	1355	'12°41''3.40" E'	'41°46''57.72" N'	372,7	71,5	36,4	13,026
1356	2019-04-22 11:52:18.245	1356	'12°41''3.65" E'	'41°46''57.77" N'	373,2	88,4	21	13,032
1357	2019-04-22 11:52:19.245	1357	'12°41''3.89" E'	'41°46''57.78" N'	373,6	102,5	19,8	13,038
1358	2019-04-22 11:52:20.245	1358	'12°41''4.25" E'	'41°46''57.70" N'	373,9	107,9	31,2	13,046
1359	2019-04-22 11:52:21.245	1359	'12°41''4.59" E'	'41°46''57.61" N'	374,2	108,9	29,7	13,055
1360	2019-04-22 11:52:22.245	1360	'12°41''4.86" E'	'41°46''57.53" N'	374,3	109,9	24,6	13,061
1361	2019-04-22 11:52:23.245	1361	'12°41''5.25" E'	'41°46''57.41" N'	374,4	109,9	34,3	13,071
1362	2019-04-22 11:52:24.245	1362	'12°41''5.64" E'	'41°46''57.29" N'	374,7	109,9	35,5	13,081
1363	2019-04-22 11:52:25.245	1363	'12°41''6.06" E'	'41°46''57.16" N'	375,2	111	37,5	13,091
1364	2019-04-22 11:52:26.245	1364	'12°41''6.50" E'	'41°46''57.03" N'	375,8	111	39,5	13,102
1365	2019-04-22 11:52:27.245	1365	'12°41''6.92" E'	'41°46''56.90" N'	376,3	111	37,8	13,113
1366	2019-04-22 11:52:28.245	1366	'12°41''7.34" E'	'41°46''56.77" N'	376,7	111	37,4	13,123
1367	2019-04-22 11:52:29.245	1367	'12°41''7.75" E'	'41°46''56.64" N'	377,3	112	37	13,133
1368	2019-04-22 11:52:30.245	1368	'12°41''8.18" E'	'41°46''56.51" N'	378,2	112	38	13,144
1369	2019-04-22 11:52:31.245	1369	'12°41''8.61" E'	'41°46''56.38" N'	379,3	112	38,8	13,155
1370	2019-04-22 11:52:32.245	1370	'12°41''9.03" E'	'41°46''56.25" N'	380,5	112	37,5	13,165
1371	2019-04-22 11:52:33.245	1371	'12°41''9.47" E'	'41°46''56.12" N'	381,8	113	39,4	13,176
1372	2019-04-22 11:52:34.245	1372	'12°41''9.89" E'	'41°46''55.99" N'	382,7	113	38	13,187
1373	2019-04-22 11:52:35.245	1373	'12°41''10.31" E'	'41°46''55.86" N'	383,5	110,9	37,3	13,197
1374	2019-04-22 11:52:36.245	1374	'12°41''10.71" E'	'41°46''55.74" N'	384	112	36,4	13,207
1375	2019-04-22 11:52:37.245	1375	'12°41''11.10" E'	'41°46''55.62" N'	384,5	112	34,4	13,217
1376	2019-04-22 11:52:38.245	1376	'12°41''11.47" E'	'41°46''55.51" N'	385	112	33	13,226
1377	2019-04-22 11:52:39.245	1377	'12°41''11.85" E'	'41°46''55.39" N'	385,5	115,2	34,5	13,235
1378	2019-04-22 11:52:40.245	1378	'12°41''12.20" E'	'41°46''55.28" N'	386,2	119,5	31,6	13,244
1379	2019-04-22 11:52:41.245	1379	'12°41''12.72" E'	'41°46''54.91" N'	387	127,2	59,5	13,261
1380	2019-04-22 11:52:42.245	1380	'12°41''12.67" E'	'41°46''54.93" N'	387,8	138,5	4,6	13,262
1381	2019-04-22 11:52:43.245	1381	'12°41''12.69" E'	'41°46''54.93" N'	388,5	140,6	1,4	13,262
1382	2019-04-22 11:52:44.245	1382	'12°41''12.93" E'	'41°46''54.67" N'	388,9	119,3	35,1	13,272
1383	2019-04-22 11:52:45.245	1383	'12°41''13.13" E'	'41°46''54.56" N'	389,2	100,1	20,1	13,278
1384	2019-04-22 11:52:46.245	1384	'12°41''13.38" E'	'41°46''54.53" N'	389,5	93,4	21,3	13,284
1385	2019-04-22 11:52:47.245	1385	'12°41''13.66" E'	'41°46''54.52" N'	389,7	86,8	23,1	13,29
1386	2019-04-22 11:52:48.245	1386	'12°41''13.90" E'	'41°46''54.54" N'	390	81,5	20,1	13,296
1387	2019-04-22 11:52:49.245	1387	'12°41''14.09" E'	'41°46''54.56" N'	390,3	83,9	15,9	13,3
1388	2019-04-22 11:52:50.245	1388	'12°41''14.25" E'	'41°46''54.56" N'	390,5	97,1	13,3	13,304
1389	2019-04-22 11:52:51.245	1389	'12°41''14.39" E'	'41°46''54.56" N'	390,8	111,2	11,8	13,307
1390	2019-04-22 11:52:52.245	1390	'12°41''14.67" E'	'41°46''54.20" N'	391	129,2	45,4	13,32
1391	2019-04-22 11:52:53.245	1391	'12°41''14.79" E'	'41°46''54.19" N'	391,2	134,7	10,5	13,322
1392	2019-04-22 11:52:54.245	1392	'12°41''14.79" E'	'41°46''54.19" N'	391,5	134,7	0	13,322
1393	2019-04-22 11:52:55.245	1393	'12°41''14.79" E'	'41°46''54.19" N'	391,6	132,7	0	13,322
1394	2019-04-22 11:52:56.245	1394	'12°41''14.79" E'	'41°46''54.19" N'	391,8	131,7	0	13,322
1395	2019-04-22 11:52:57.245	1395	'12°41''14.79" E'	'41°46''54.19" N'	391,8	130,7	0	13,322
1396	2019-04-22 11:52:58.245	1396	'12°41''14.79" E'	'41°46''54.19" N'	391,9	128,7	0	13,322
1397	2019-04-22 11:52:59.245	1397	'12°41''14.79" E'	'41°46''54.19" N'	391,9	126,6	0	13,322
1398	2019-04-22 11:53:00.245	1398	'12°41''14.79" E'	'41°46''54.19" N'	392	123,3	0,3	13,323
1399	2019-04-22 11:53:01.245	1399	'12°41''14.79" E'	'41°46''54.19" N'	392	118,1	0,3	13,323
1400	2019-04-22 11:53:02.245	1400	'12°41''14.73" E'	'41°46''54.19" N'	392	113,9	5	13,324
1401	2019-04-22 11:53:03.245	1401	'12°41''14.71" E'	'41°46''54.20" N'	392	111,8	1,8	13,325
1402	2019-04-22 11:53:04.245	1402	'12°41''14.69" E'	'41°46''54.20" N'	392	110,8	1,4	13,325
1403	2019-04-22 11:53:05.245	1403	'12°41''14.72" E'	'41°46''54.20" N'	392	109,8	2,3	13,326
1404	2019-04-22 11:53:06.245	1404	'12°41''14.70" E'	'41°46''54.20" N'	392	109,8	1,4	13,326
1405	2019-04-22 11:53:07.245	1405	'12°41''14.70" E'	'41°46''54.20" N'	392	109,8	0	13,326
1406	2019-04-22 11:53:08.245	1406	'12°41''14.69" E'	'41°46''54.20" N'	392	115,6	0,7	13,326
1407	2019-04-22 11:53:09.245	1407	'12°41''14.69" E'	'41°46''54.20" N'	392	123,3	0,5	13,326
1408	2019-04-22 11:53:10.245	1408	'12°41''14.73" E'	'41°46''54.20" N'	392	126,5	2,9	13,327
1409	2019-04-22 11:53:11.245	1409	'12°41''14.78" E'	'41°46''54.19" N'	392,1	139	5	13,328
1410	2019-04-22 11:53:12.245	1410	'12°41''14.81" E'	'41°46''54.17" N'	392,1	150,6	3	13,329
1411	2019-04-22 11:53:13.245	1411	'12°41''15.01" E'	'41°46''54.02" N'	392,1	150,6	23,3	13,336
1412	2019-04-22 11:53:14.245	1412	'12°41''15.06" E'	'41°46''53.96" N'	392,2	150,5	7,7	13,338
1413	2019-04-22 11:53:15.245	1413	'12°41''15.17" E'	'41°46''53.80" N'	392,3	148,3	19,7	13,343
1414	2019-04-22 11:53:16.245	1414	'12°41''15.29" E'	'41°46''53.63" N'	392,7	148,3	22,1	13,35
1415	2019-04-22 11:53:17.245	1415	'12°41''15.38" E'	'41°46''53.48" N'	393,2	148,3	18,1	13,355
1416	2019-04-22 11:53:18.245	1416	'12°41''15.48" E'	'41°46''53.31" N'	393,7	150,6	20,2	13,36
1417	2019-04-22 11:53:19.245	1417	'12°41''15.57" E'	'41°46''53.18" N'	394,3	172,9	17,1	13,365
1418	2019-04-22 11:53:20.245	1418	'12°41''15.64" E'	'41°46''53.06" N'	394,9	185,5	14,5	13,369
1419	2019-04-22 11:53:21.245	1419	'12°41''15.67" E'	'41°46''53.01" N'	395,5	180,1	5,4	13,37
1420	2019-04-22 11:53:22.245	1420	'12°41''15.70" E'	'41°46''52.97" N'	395,9	162,2	5,4	13,372
1421	2019-04-22 11:53:23.245	1421	'12°41''15.77" E'	'41°46''52.85" N'	396,1	139,3	14,3	13,376
1422	2019-04-22 11:53:24.245	1422	'12°41''15.90" E'	'41°46''52.66" N'	396,3	126,2	23,5	13,382
1423	2019-04-22 11:53:25.245	1423	'12°41''15.80" E'	'41°46''52.82" N'	396,5	121	19	13,388
1424	2019-04-22 11:53:26.245	1424	'12°41''15.79" E'	'41°46''52.82" N'	396,6	118,9	0,8	13,388
1425	2019-04-22 11:53:27.245	1425	'12°41''15.82" E'	'41°46''52.79" N'	396,7	130,3	4,5	13,389
1426	2019-04-22 11:53:28.245	1426	'12°41''15.85" E'	'41°46''52.74" N'	396,8	144	5,7	13,391
1427	2019-04-22 11:53:29.245	1427	'12°41''15.90" E'	'41°46''52.67" N'	396,9	150,4	8,6	13,393
1428	2019-04-22 11:53:30.245	1428	'12°41''16.02" E'	'41°46''52.55" N'	397	151,4	16,7	13,398
1429	2019-04-22 11:53:31.245	1429	'12°41''16.13" E'	'41°46''52.43" N'	397,1	150,4	16,4	13,402
1430	2019-04-22 11:53:32.245	1430	'12°41''16.26" E'	'41°46''52.31" N'	397,2	142,1	17,7	13,407
1431	2019-04-22 11:53:33.245	1431	'12°41''16.36" E'	'41°46''52.21" N'	397,2	129,4	13,3	13,411
1432	2019-04-22 11:53:34.245	1432	'12°41''16.51" E'	'41°46''52.08" N'	397,3	112,5	19,1	13,416
1433	2019-04-22 11:53:35.245	1433	'12°41''16.86" E'	'41°46''51.87" N'	397,3	111,5	37,4	13,427
1434	2019-04-22 11:53:36.245	1434	'12°41''16.86" E'	'41°46''51.87" N'	397,3	111,5	0,7	13,427
1435	2019-04-22 11:53:37.245	1435	'12°41''16.88" E'	'41°46''51.86" N'	397,3	107,3	2,3	13,428
1436	2019-04-22 11:53:38.245	1436	'12°41''17.10" E'	'41°46''51.77" N'	397,3	107,3	21	13,433
1437	2019-04-22 11:53:39.245	1437	'12°41''17.39" E'	'41°46''51.68" N'	397,4	107,3	26,1	13,441
1438	2019-04-22 11:53:40.245	1438	'12°41''17.60" E'	'41°46''51.63" N'	397,6	107,3	17,9	13,446
1439	2019-04-22 11:53:41.245	1439	'12°41''17.82" E'	'41°46''51.59" N'	398	104,9	19	13,451
1440	2019-04-22 11:53:42.245	1440	'12°41''18.08" E'	'41°46''51.54" N'	398,5	103,8	22,4	13,457
1441	2019-04-22 11:53:43.245	1441	'12°41''18.26" E'	'41°46''51.51" N'	399	102,8	15	13,461
1442	2019-04-22 11:53:44.245	1442	'12°41''18.58" E'	'41°46''51.47" N'	399,3	102,8	26,9	13,469
1443	2019-04-22 11:53:45.245	1443	'12°41''18.80" E'	'41°46''51.45" N'	399,5	102,8	18,3	13,474
1444	2019-04-22 11:53:46.245	1444	'12°41''19.05" E'	'41°46''51.42" N'	399,6	102,8	21,3	13,48
1445	2019-04-22 11:53:47.245	1445	'12°41''19.28" E'	'41°46''51.40" N'	399,7	101,7	18,9	13,485
1446	2019-04-22 11:53:48.245	1446	'12°41''19.50" E'	'41°46''51.38" N'	399,8	98,5	18,2	13,49
1447	2019-04-22 11:53:49.245	1447	'12°41''19.68" E'	'41°46''51.36" N'	399,8	94,1	15,1	13,494
1448	2019-04-22 11:53:50.245	1448	'12°41''19.89" E'	'41°46''51.34" N'	399,8	88,7	17,7	13,499
1449	2019-04-22 11:53:51.245	1449	'12°41''20.06" E'	'41°46''51.33" N'	399,8	83,1	14,1	13,503
1450	2019-04-22 11:53:52.245	1450	'12°41''20.27" E'	'41°46''51.31" N'	399,9	82,1	17,8	13,508
1451	2019-04-22 11:53:53.245	1451	'12°41''20.52" E'	'41°46''51.29" N'	400	82,1	20,6	13,514
1452	2019-04-22 11:53:54.245	1452	'12°41''20.84" E'	'41°46''51.26" N'	400,2	82,1	27,1	13,521
1453	2019-04-22 11:53:55.245	1453	'12°41''21.21" E'	'41°46''51.26" N'	400,5	82,1	30,5	13,53
1454	2019-04-22 11:53:56.245	1454	'12°41''21.57" E'	'41°46''51.28" N'	400,9	84,3	30,2	13,538
1455	2019-04-22 11:53:57.245	1455	'12°41''21.92" E'	'41°46''51.31" N'	401,2	84,4	28,7	13,546
1456	2019-04-22 11:53:58.245	1456	'12°41''22.25" E'	'41°46''51.33" N'	401,6	85,4	28,1	13,554
1457	2019-04-22 11:53:59.245	1457	'12°41''22.58" E'	'41°46''51.36" N'	402	85,4	27	13,561
1458	2019-04-22 11:54:00.245	1458	'12°41''22.82" E'	'41°46''51.38" N'	402,4	86,4	20,5	13,567
1459	2019-04-22 11:54:01.245	1459	'12°41''23.07" E'	'41°46''51.40" N'	402,8	83	20,8	13,573
1460	2019-04-22 11:54:02.245	1460	'12°41''23.29" E'	'41°46''51.42" N'	403,2	80,7	18	13,578
1461	2019-04-22 11:54:03.245	1461	'12°41''23.49" E'	'41°46''51.44" N'	403,4	81,8	16,6	13,582
1462	2019-04-22 11:54:04.245	1462	'12°41''23.73" E'	'41°46''51.46" N'	403,6	83,9	20,2	13,588
1463	2019-04-22 11:54:05.245	1463	'12°41''23.78" E'	'41°46''51.46" N'	403,7	85	4,5	13,589
1464	2019-04-22 11:54:06.245	1464	'12°41''23.84" E'	'41°46''51.46" N'	403,7	85	4,3	13,591
1465	2019-04-22 11:54:07.245	1465	'12°41''23.87" E'	'41°46''51.47" N'	403,7	85	3,1	13,591
