relative_time,AccX,AccY,AccZ,LinearAccelerometerSensor
40375,-0.26599685668945316,10.520272979736328,-1.1867321777343751,0.4078007568477746
40441,0.12049942016601563,10.520123291015626,-0.7556286621093751,0.13286223974703484
40508,0.27767257690429686,9.935588836669922,-1.5898439025878908,0.2685012242198435
40576,0.6385720825195312,9.880054321289062,-2.302960968017578,0.2617501046157309
40641,0.5951623535156251,10.65589096069336,-1.9478993225097658,0.1854489643942849
40708,0.5941145324707031,9.712852020263673,-1.9329304504394533,0.19054625269645695
40775,0.7385641479492188,9.231453094482422,-2.582729187011719,0.23461146042330985
40841,-0.04805007934570313,10.116712188720703,-2.079625396728516,0.4053681047932339
40908,-0.3034190368652344,9.914183349609376,-1.8609301757812502,0.03487239366800977
40975,0.38275405883789065,8.987610168457032,-2.5239015197753907,0.3320697367960311
41041,1.6741186523437501,9.6519287109375,-2.9895831298828126,0.4114766996267456
41108,1.5631993103027344,9.11828842163086,-2.6137147521972657,0.13517864160775891
41175,0.47496231079101564,10.216105499267579,-2.5846751403808597,0.3043532262217305
41241,1.1451187133789062,11.353440399169923,-1.1235635375976563,0.4673928293087977
41308,0.9653425598144532,9.68351303100586,-1.0853929138183593,0.3446334544094273
41376,-0.8904981994628907,9.708660736083985,-1.0151889038085937,0.4815778133077651
41441,1.6682807922363283,10.094558258056642,-1.644031219482422,0.5471573342104372
41507,-0.7104226684570313,7.068750457763672,-1.1861334228515625,0.8746409300920464
41576,4.415517883300781,8.624315643310547,-2.039658508300781,1.1990135702756093
41641,3.0419741821289064,12.699441375732423,0.15777191162109375,1.1163502179096971
41708,2.5737478637695315,10.41399398803711,-0.3153941345214844,0.28071766461936215
41776,1.117276611328125,9.188342742919922,-1.2030482482910156,0.5845089245342424
41841,2.2641915893554687,9.401948547363281,0.11241622924804688,0.3341576351435888
41908,1.5988252258300781,11.155102844238282,0.861009521484375,0.513129061937721
41975,3.1677127075195313,10.357561340332031,-0.29294082641601565,0.4361776291368161
42041,3.071612548828125,9.065747680664064,-1.1186238098144532,0.43942792706077455
42108,0.12633728027343752,9.015901336669922,-0.39667510986328125,0.7354721552863193
42175,1.4756314086914064,9.969867553710937,-0.15717315673828125,0.27984445556135973
42241,1.6148419189453125,11.365415496826172,-1.9047889709472656,0.5825696642847635
42308,0.47256729125976565,10.905272369384766,-0.9720785522460939,0.29712169962140406
42375,0.5959107971191406,10.377769317626953,0.5165757751464845,0.4281318102116531
42441,1.021326141357422,9.363029479980469,-0.06062393188476563,0.5586928183359651
42508,2.634671173095703,7.957901458740235,-1.2641212463378906,0.5446415499030343
42575,1.4376104736328126,9.046138458251953,-2.4701632690429687,0.4909793469474526
42641,0.1387614440917969,10.12464569091797,-1.054856414794922,0.5625586901558234
42708,-1.565294952392578,9.52499267578125,-0.6164181518554688,0.5566168585579272
42775,0.9560618591308594,9.712402954101563,-0.6048921203613281,0.36837322073199913
42841,-0.7502398681640625,8.82609603881836,-0.5836363220214844,0.2939217885904716
42908,1.0208770751953125,9.691745910644531,-1.2796888732910157,0.48348094869362185
42975,1.5777191162109376,10.024653625488282,-0.24339385986328127,0.2875336664618444
43041,2.1031265258789062,11.094029846191408,-1.2745994567871095,0.410589847710406
43108,-0.7265890502929688,11.91417434692383,-0.6327342224121094,0.7265914245142627
43176,0.6810836791992188,11.729009399414062,-1.0114466857910156,0.19982729137643362
43241,-1.701511688232422,10.355016632080078,-0.6396199035644532,0.6489960932141539
43308,0.14564712524414064,8.324788513183595,-0.43798919677734377,0.6786341352683615
43376,-0.03278182983398438,8.80498992919922,-0.8888516235351563,0.10587527704857903
43441,-2.4818389892578128,10.510842590332032,-0.425115966796875,0.7404139508341996
43508,-0.950673065185547,9.086105346679688,-0.7737409973144531,0.3479941663488176
43575,0.4068539428710938,9.938582611083985,-0.8277786254882813,0.42588018634907526
43641,1.0350975036621095,9.496851196289063,-0.9446855163574219,0.2690604821296212
43708,0.22109024047851564,11.236234130859376,-0.5348377990722657,0.33145877929012774
43775,-0.5713618469238282,10.047256622314453,-0.659827880859375,0.2517214162893481
43841,-2.1716839599609377,11.188034362792969,-1.314716033935547,0.553051470269414
43908,1.4073733520507814,10.412946166992189,-0.03457809448242188,0.8383315294781185
43976,-0.520767059326172,9.586065673828125,0.6653663635253907,0.44637113405820783
44041,-0.8225395202636719,8.410709838867188,-0.17573455810546876,0.4147931649951292
44108,0.7441026306152344,8.898246002197267,0.2986289978027344,0.3731482631611044
44175,-1.483864288330078,10.94089828491211,2.804418182373047,0.9514116494635719
44241,0.20088226318359376,9.746981048583985,1.65495849609375,0.3701931343577772
44308,0.833466796875,9.832004241943359,0.820294189453125,0.33611481714381036
44376,-0.7240443420410156,9.979747009277345,1.1042536926269533,0.3325003414413064
44442,-0.4279600524902344,10.85662353515625,1.2232562255859376,0.22962166551865215
44508,-0.03547622680664063,10.02644989013672,1.2460089111328125,0.17037926752685212
44575,0.6453080749511719,9.915680236816407,1.082548828125,0.22354463739894348
44642,0.74964111328125,9.89996292114258,1.0054591369628907,0.08644489980208825
44708,-0.45026367187500005,9.586365051269532,1.043031005859375,0.2925497465460637
44776,-0.2130070495605469,9.927355957031251,0.53887939453125,0.14153724894466085
44842,-0.1191522216796875,8.993597717285157,-0.41568557739257816,0.35880010440804155
44908,0.29683273315429687,12.293485565185547,0.24593856811523437,0.8007426315599697
44976,0.6339317321777344,9.83110610961914,-0.7485932922363282,0.496755838718257
45042,-0.06631210327148437,7.516918487548828,-1.6892372131347657,0.7570735763433417
45109,-0.5783972167968751,9.573940887451172,-0.5680686950683594,0.43307770627538184
45174,-1.6013699340820313,11.30643814086914,1.041534118652344,0.7507484821460505
45242,-0.3074606323242188,12.033476257324219,-0.056133270263671875,0.4301864442051986
45308,-0.037122802734375,9.824669494628907,-0.9666897583007813,0.710570360070459
45375,0.6295907592773438,10.439740447998048,-1.2702584838867188,0.16274449086805765
45442,0.6399192810058594,8.716074829101563,-0.8015830993652344,0.4419413994746802
45509,-1.3245954895019532,9.972711639404297,-0.037571868896484374,0.5691142990761034
45575,-0.4981640625,9.738748168945312,-0.5882766723632813,0.11942779096224762
45642,-0.5466632080078125,10.227332153320313,-0.692010955810547,0.12955832680153048
45708,-0.2951861572265625,10.682535552978516,-0.23920257568359377,0.18786833929256663
45776,0.45340713500976565,10.35651351928711,-1.141077117919922,0.2889576934539695
45841,0.2662962341308594,10.286758575439453,-0.9036708068847656,0.030566899338109337
45909,-0.25162673950195313,10.187215576171875,-0.27422973632812503,0.20744533255768421
45976,-0.4122427368164063,10.089768218994141,-0.7749385070800782,0.138746575060356
46042,-0.39278320312500004,9.613608398437501,-1.0876382446289063,0.16181143550298116
46109,0.14190490722656252,9.820777587890625,-0.9068142700195313,0.146310233844616
46176,0.19190093994140625,10.123597869873047,-0.9412426757812501,0.09351236104264347
46242,-0.38709503173828125,9.753417663574218,-0.9511221313476563,0.15220274630374458
46309,-0.9045689392089844,9.080117797851562,-1.530267791748047,0.28758859266980324
46377,-1.447639617919922,9.793085174560547,-0.6593788146972657,0.2850768278541313
46442,0.11541000366210938,9.939929809570312,-0.4891827392578125,0.364312245855119
46509,0.032332763671875,10.156379699707031,-0.8149053955078125,0.1139900012063186
46576,-0.24504043579101564,9.723479919433593,-0.79754150390625,0.19166114237243853
46642,-1.2006532287597658,9.34776123046875,-0.7324269104003907,0.2130108770113495
46709,-1.8341358947753907,8.870254211425781,-1.0157876586914063,0.25707289822442897
46775,0.379610595703125,9.545949096679688,-1.9197578430175781,0.5730956577845872
46842,-0.5336402893066406,8.8759423828125,-0.36628829956054687,0.36921536184790493
46909,1.1198213195800781,10.639275512695313,0.6854246520996095,0.799255449858581
46975,1.1752061462402343,10.52655990600586,-1.5753240966796875,0.4866222119743093
47042,-0.08083190917968751,10.078990631103515,-1.4639556884765625,0.3506021675710494
47109,0.47900390625,8.678952026367188,-1.0635383605957032,0.38575195174341265
47176,-0.4712200927734375,9.462422790527345,-0.5918692016601563,0.2810950564233531
47242,-1.1090437316894532,9.5465478515625,-1.5197895812988282,0.2958993911504133
47309,-1.3620176696777344,11.158545684814454,0.5023553466796875,0.6274447376951845
47376,-0.2908451843261719,13.129646759033204,-0.14923965454101562,0.6442274363657138
47442,-0.5629792785644532,12.626393280029298,-0.41433837890625,0.08230627638043422
47509,-2.500250701904297,11.221265258789064,-2.676284637451172,0.835641462317189
47576,1.069525909423828,10.170899505615235,-1.2651690673828127,0.8709804162483893
47642,0.69216064453125,9.151519317626954,-0.4544549560546875,0.43745666155593943
47708,-2.466720428466797,8.784332885742188,-1.041683807373047,0.7898037795504367
47776,0.6328839111328125,9.660311279296875,-1.0780581665039064,0.6099288697876746
47841,0.5165757751464845,10.561587066650391,-0.5950126647949219,0.17582329288120546
47909,-0.12229568481445313,9.924661560058594,-0.6698570251464844,0.14389154636405227
47976,-0.9542655944824219,9.666448516845703,-1.229842529296875,0.28158468824976995
48042,-0.07813751220703126,9.534722442626954,-1.200952606201172,0.16743741901972203
48109,1.6678317260742188,7.739355926513673,-1.0072554016113282,0.6635291230064352
48176,0.9761201477050782,8.082891540527344,0.8927435302734376,0.3640198626592029
48241,-1.196312255859375,7.617958374023438,-1.1792477416992189,0.42878886388215887
48309,0.35161880493164066,7.435487823486328,-1.1584410095214845,0.307184407306647
48376,0.4608915710449219,9.290879516601564,-0.15223342895507813,0.5160751514137228
48442,-1.7009129333496094,7.520061950683594,-1.9317329406738282,0.7233008485929168
48509,-0.35940261840820314,7.542664947509766,-1.5103591918945314,0.2207356832008721
48577,0.03263214111328125,8.796307983398439,-0.6505471801757813,0.39508743820346015
48642,-1.1427236938476564,9.340725860595704,-0.4477189636230469,0.29435728978245124
48709,0.887354736328125,8.774752807617189,-1.526675262451172,0.4601642964536731
48776,-0.7179071044921875,8.887767791748047,-1.4965878295898438,0.31940520708012304
48842,-1.3036390686035157,7.734565887451172,-1.1551478576660157,0.3709451481835899
48909,1.9354751586914063,6.674320678710938,-0.7280859375000001,0.8347119814270951
48976,-0.00748443603515625,9.921518096923828,-0.9047186279296875,0.9861351114768483
49042,-1.5640974426269532,12.246932373046876,-0.15417938232421877,0.7923470964715056
49109,-0.8229885864257813,8.53779556274414,-0.09490264892578125,0.7485271487743191
49176,-0.2136058044433594,11.93722640991211,-0.08217910766601563,0.6911293848748273
49242,-0.5471122741699219,13.357323303222657,1.4221925354003906,0.6451902153872652
49309,0.20567230224609376,9.827962646484375,1.6468753051757814,0.7875265995139519
49375,1.435814208984375,8.349786529541015,1.0581495666503906,0.6685317537093552
49442,-2.0875588989257814,9.323511657714844,0.28740234375,0.8278667655478824
49509,-0.1119671630859375,9.443861389160157,0.55564453125,0.3208761122528517
49577,0.9169931030273438,9.817783813476563,1.4353651428222658,0.40691330046553337
49642,0.31943572998046876,9.548194427490236,1.1392808532714844,0.08049033615600651
49709,-0.5071453857421875,9.632169799804688,1.1773017883300783,0.22336648870751394
49777,-0.8131091308593751,9.541308746337892,0.8464897155761719,0.1567665403262396
49842,0.7448510742187501,10.805879058837892,0.5227130126953126,0.48386701420218403
49909,1.507365417480469,11.392958221435547,1.367406463623047,0.4039910479173821
49975,-1.0216255187988281,11.423345031738283,1.5877482604980468,0.5749522688972392
50042,1.554217987060547,10.24484573364258,1.7271084594726562,0.5785236226082452
50109,1.4546749877929688,8.629854125976562,0.018411712646484377,0.6357366183308987
50176,-0.7238946533203126,9.49625244140625,0.4742138671875,0.5287250141501123
50242,-0.7695497131347656,8.616232452392579,0.3561094665527344,0.38797668848144906
50309,1.1000624084472657,9.256600799560548,-0.38859191894531253,0.3636208731844896
50376,0.164058837890625,9.435329132080078,-0.652642822265625,0.26305899711311737
50442,-0.8554710388183594,10.307265930175781,0.00987945556640625,0.3281476755897913
50509,0.4041595458984375,10.300380249023439,0.4149371337890625,0.291401336736881
50576,-0.3362008666992188,8.523275756835938,-0.5309458923339844,0.47194681270747296
50642,0.4680766296386719,9.307195587158203,0.9514215087890625,0.3295021170344308
50709,-1.2433145141601563,9.948611755371095,0.9678872680664063,0.4560396933765875
50776,1.1219169616699218,9.37695053100586,0.8068222045898438,0.4988109502366236
50842,1.379381561279297,10.88192092895508,-1.3382171630859376,0.6720076745655971
50909,-1.005908203125,11.056457977294922,0.47870452880859377,0.6489839873659621
50976,-2.289339294433594,11.903097381591797,2.066752166748047,0.7050621766763923
51042,1.0246192932128906,8.799152069091797,0.5550457763671875,1.2615776485653436
51109,1.5152989196777344,8.161478118896484,0.013921051025390626,0.38170393194441116
51177,0.24099884033203126,11.030112762451173,0.11825408935546876,0.6903456552200052
51242,-2.487078094482422,13.174703063964845,0.9910890197753907,1.0471973155260352
51309,-1.5305671691894531,7.4485107421875005,1.510059814453125,1.272723991854774
51376,2.4477099609375,8.516240386962892,-1.0636880493164063,1.171942618466862
51442,1.0205776977539063,10.225835266113283,0.8149053955078125,0.5350992613313805
51509,-1.8398240661621095,12.757969665527344,-0.1047821044921875,0.7824625434066471
51577,1.0074050903320313,10.933413848876954,5.409600677490235,1.4466601917382282
51642,2.272723846435547,17.619410247802737,4.3912683105468755,1.763823390635635
51709,-1.7474661254882813,11.630065155029298,2.139650573730469,1.496605456528
51776,1.6938775634765626,10.978470153808594,6.6930317687988286,1.2636133653546457
51842,0.8180488586425781,11.815679168701173,6.157894592285157,0.1685969205207247
51908,1.4910493469238282,12.364138641357423,4.664749603271485,0.38500436406677413
51977,-1.6729211425781252,7.886050872802735,2.4135809326171875,1.4790764853648153
52042,2.7189459228515624,8.68957992553711,-0.7189549255371094,1.309733109441623
52109,-0.22183868408203125,11.433523864746094,1.3394146728515626,0.8854375982729394
52175,-2.4815396118164066,15.246694335937502,3.4621504211425784,1.44740221054586
52242,2.8984226989746094,3.191363525390625,3.2883618164062502,2.976234040704934
52309,0.9249266052246095,3.2422576904296876,1.691931610107422,0.8148779944469122
52376,-0.5972579956054688,9.09433822631836,-3.237467651367188,1.9159252445145722
52442,-2.2052142333984377,11.484268341064453,0.2245330810546875,1.1844049539085069
52509,2.819985809326172,9.361981658935548,1.5831079101562502,1.2600411449652533
52577,-0.9463320922851562,9.23414749145508,0.03113525390625,0.720332083077533
52642,-1.3103750610351563,8.962312774658203,2.2712269592285157,0.5106091205604031
52709,-1.620230712890625,7.394772491455078,0.26225463867187504,0.6203922401838244
52776,2.822231140136719,10.212962036132813,2.1444406127929687,1.262700283070705
52842,-0.6725514221191407,10.814411315917969,1.6877403259277344,0.6824654273910338
52909,-0.711171112060547,10.953472137451172,2.0901036071777344,0.21838729648089747
52976,-1.120869140625,8.9430029296875,0.18291961669921875,0.6578083182133926
53042,1.4031820678710938,9.488019561767578,0.8433462524414063,0.5227775156532763
53108,-1.1180250549316406,9.710457000732422,0.7801776123046875,0.5039157822626181
53176,0.026195526123046875,11.985725555419922,1.9742445373535158,0.6748626183426664
53242,-1.04183349609375,10.420131225585939,-0.3725752258300781,0.6116107793275193
53309,-0.36718643188476563,9.940378875732423,2.3198757934570313,0.5852231803657334
53376,2.049537963867188,7.593409423828126,1.4203962707519533,0.8983340122895866
53442,-2.151775360107422,10.346484375000001,2.2079086303710938,1.0525534040430187
53509,-1.0696755981445314,10.192454681396486,2.616259460449219,0.17985266745435016
53578,-0.4345463562011719,9.363777923583985,1.3177098083496095,0.38197598336739313
53642,-1.9263441467285156,7.542215881347657,-1.5441888427734376,0.9902471266722007
53709,2.405348052978516,11.151959381103516,-1.028511199951172,1.268550591298726
53776,-0.3192860412597656,12.03108123779297,0.5673202514648438,0.7093413337526223
53842,-1.313668212890625,16.42788803100586,1.875150604248047,1.3236255149809004
53909,-1.7055532836914062,9.54070999145508,3.0292506408691406,1.558641722658976
53976,0.7626640319824219,9.123677215576173,0.41433837890625,0.9087811651163633
54042,-0.8545729064941406,9.020541687011718,1.060843963623047,0.3577443850360336
54109,-0.14115646362304687,11.14447494506836,0.9648934936523438,0.5058920942112376
54176,0.3242257690429688,10.952274627685547,1.4456936645507814,0.19557107880986094
54242,-0.5590873718261719,10.964249725341798,0.6550378417968751,0.2523426977153926
54309,-0.42571472167968755,11.581566009521485,0.7200027465820313,0.16246856005804095
54378,0.7620652770996094,10.524314575195312,0.8970845031738282,0.37148966872013867
54442,0.4508624267578125,10.951675872802735,1.1253598022460938,0.08377176604107034
54509,0.38514907836914064,10.300230560302735,0.4412823486328125,0.21609366287808676
54577,-1.9065852355957031,9.036558380126953,0.6637197875976563,0.6771384474480261
54642,0.9422904968261719,8.877738647460937,0.609532470703125,0.5822265561392266
54709,1.4759307861328126,10.800340576171875,1.9016455078125,0.5596294109824971
54776,-0.3411405944824219,12.141850891113283,0.8976832580566406,0.540468866740657
54842,-0.6938072204589845,10.628946990966798,1.0835966491699218,0.3060620240383485
54909,1.2076885986328125,9.126072235107422,0.702938232421875,0.6293511432569661
54976,0.6435118103027344,9.797126770019531,1.5129039001464843,0.1904954477300343
55042,-2.192640380859375,9.229956207275391,0.8976832580566406,0.7363149061566736
55109,-1.4593153381347657,9.686506805419922,0.8912466430664063,0.08728097134987477
55176,0.7150630187988282,9.798324279785156,1.216520233154297,0.5498923012047607
55242,-0.6093827819824219,10.636431427001954,1.4926959228515626,0.3448459737456444
55309,-1.2386741638183594,10.435100097656251,0.38470001220703126,0.3283918713319987
55375,0.5059478759765625,8.343798980712892,0.338895263671875,0.6499562312589451
55442,0.09565109252929688,8.77340560913086,1.0103988647460938,0.1508525662497792
55509,0.05119354248046875,9.196126556396484,1.5811619567871094,0.2063288670232321
55576,-0.4079017639160156,10.10788055419922,1.6096028137207032,0.28393842705899736
55642,-0.5770500183105469,9.627230072021485,1.3768368530273438,0.10213537028726462
55709,-0.0077838134765625,9.931846618652344,1.1433224487304687,0.1554255593191767
55776,-0.664617919921875,10.105485534667968,1.2329859924316406,0.1456461479248622
55842,-0.020357666015625,9.16529067993164,1.7202227783203126,0.28287159636326414
55909,-0.8560697937011719,10.231822814941406,1.6865428161621094,0.2767232862286191
55976,1.0789562988281252,10.135123901367187,0.7583230590820312,0.49526013432015326
56042,0.9798623657226563,9.888736267089845,-0.15163467407226563,0.30153060021886263
56109,-1.7643809509277344,8.49992431640625,0.19235000610351563,0.7565348696570694
56176,2.7678941345214847,8.823551330566406,1.2913645935058595,1.0062251378971427
56242,1.8486557006835938,8.594677276611328,2.002086639404297,0.2546500021829902
56309,-0.7720944213867188,9.195976867675782,0.7122189331054688,0.7011018492222955
56376,-0.014220428466796876,9.58292221069336,1.3356724548339844,0.15968366217449176
56442,1.28373046875,9.219178619384767,1.0815010070800781,0.3357979091496916
56509,-0.9144483947753906,10.635383605957031,1.713337097167969,0.5963501001468824
56577,-0.24099884033203126,9.63606170654297,0.8214916992187501,0.2539063931856954
56642,0.25641677856445316,8.998687133789064,0.7641609191894532,0.2505316529638966
56709,-0.07155120849609375,9.289682006835937,0.5346881103515625,0.08973498154785538
56777,0.6923103332519531,9.696386260986328,1.603615264892578,0.31292670767854835
56842,-0.33560211181640626,9.845027160644532,1.2487033081054688,0.2866372977323265
56909,0.09071136474609376,9.363478546142579,0.6715036010742188,0.17584466592618928
56976,0.5029541015625,9.956096191406251,1.3936019897460938,0.22549000822548257
57042,0.6860234069824219,10.144703979492188,1.37234619140625,0.11346278503562222
57109,0.27692413330078125,9.824519805908203,1.9639160156250002,0.18647878001757665
57176,0.5412744140625,10.192005615234375,1.0475216674804688,0.21007875570237966
57242,0.4998106384277344,8.692573699951172,1.888472900390625,0.4884319509524742
57309,-0.14220428466796875,10.786569213867189,1.3073812866210939,0.5477787596520408
57376,-0.18336868286132812,8.829987945556642,1.14242431640625,0.3705082402876849
57442,0.1933978271484375,9.442364501953126,1.490600280761719,0.12466407211023099
57509,-0.03906875610351563,11.671229553222657,0.9918374633789063,0.5840887105557909
57577,0.41703277587890625,9.306746520996095,2.3644830322265626,0.5582439414359492
57642,1.2003538513183594,8.309370574951172,1.3232482910156251,0.4611534775233692
57709,-0.10508148193359376,9.08999725341797,2.079625396728516,0.32408626176345856
57776,-0.06077362060546875,10.820548553466798,2.7141558837890627,0.501605408314523
57843,0.8346643066406251,10.734327850341797,2.594554595947266,0.23022463593309747
57909,0.25147705078125,10.4374951171875,2.1969813537597656,0.1424096579778019
57976,0.7176077270507812,9.514215087890625,1.4037808227539064,0.3424537577656554
58043,0.8387059020996094,9.653874664306642,1.5700849914550783,0.2585578731305715
58109,0.0568817138671875,8.897647247314454,1.3269905090332033,0.19475913129592937
58176,-0.13412109375,9.737550659179687,1.1874806213378908,0.22964333110285495
58242,-0.23860382080078127,9.012608184814454,1.6742683410644532,0.17693433902601943
58309,0.7014413452148438,10.250982971191407,2.510878601074219,0.42683612899973833
58376,0.5336402893066406,9.042545928955079,2.3246658325195315,0.23763333742939194
58442,-0.5715115356445313,9.031768341064453,1.8169216918945312,0.266744367983421
58509,-0.23531066894531252,8.315208435058594,1.1840377807617188,0.27256563351987706
58578,-0.1538800048828125,9.925260314941406,1.8507513427734377,0.37449654566241136
58643,0.2567161560058594,9.795180816650392,2.512076110839844,0.2306503899528619
58710,1.0470726013183593,10.053393859863283,3.3512310791015625,0.3516172197860253
58776,0.7146139526367188,8.978179779052734,2.6984385681152343,0.2692945261683033
58843,-0.1047821044921875,10.16206787109375,2.6664051818847656,0.2979899815002632
58909,-0.10089019775390626,9.141041107177735,3.321592712402344,0.26164213837120914
58976,0.022752685546875002,10.857371978759765,3.6115397644042972,0.4883730161338301
59043,-0.2603086853027344,9.699380035400392,3.6706668090820314,0.27788536561161303
59109,-0.25192611694335937,9.964478759765626,3.447181549072266,0.04758167719919096
59176,0.005538482666015625,8.820557556152345,2.9690757751464845,0.3359332478591543
59243,-0.7861651611328125,9.850415954589844,3.497776336669922,0.3089123944482612
59309,-1.5491285705566407,9.06514892578125,3.599265289306641,0.2933722509014709
59377,0.5092410278320313,8.787476348876954,3.177592163085938,0.474417501535483
59443,-1.1005114746093752,10.8494384765625,4.063000946044922,0.6015107054574669
59509,-1.1283535766601562,9.22366928100586,3.9101687622070314,0.29531295495636817
59579,-1.4805711364746095,9.698631591796875,3.81287109375,0.11988122008836814
59642,-0.21270767211914063,8.2628173828125,3.497476959228516,0.40762714652645743
59709,-1.2587324523925782,9.629774780273438,3.200644226074219,0.3036389171517841
59776,-1.3120216369628908,8.671467590332032,3.653452606201172,0.20070433918741618
59843,-1.1521540832519532,9.921518096923828,3.732188873291016,0.2732269000937284
59909,-1.2581336975097657,9.124575347900391,4.029770050048828,0.15809498648087975
59976,-0.16705261230468751,8.875193939208986,4.150419158935547,0.2890138364709641
60043,-0.7152127075195313,9.5657080078125,3.832630004882813,0.1774314982043231
60110,-1.0154882812500001,8.68763397216797,3.3943414306640625,0.24030311361061962
60176,-1.2660671997070314,10.516081695556641,4.288731536865234,0.46216651398988945
60243,-1.0696755981445314,9.15421371459961,3.9549256896972658,0.24179917367909587
60310,-0.7839198303222656,9.192384338378906,3.7808377075195314,0.10662188162708763
60376,-1.5441888427734376,9.21693328857422,4.006268920898438,0.1759967503546371
60442,-0.7532336425781251,9.46317123413086,4.319866790771485,0.1887288194831133
60510,0.2125579833984375,10.154433746337892,3.6444712829589845,0.36779837721417097
60577,0.2471360778808594,8.93866195678711,3.6839891052246094,0.2658880752416319
60643,0.3347039794921875,10.829380187988281,3.6384837341308596,0.41266632299896544
60709,-0.5484594726562501,8.154293060302734,3.051404571533203,0.6232313813998955
60777,0.17438735961914065,9.546697540283203,3.975582733154297,0.31011922582058404
60843,-1.107546844482422,9.416468353271485,3.8983433532714846,0.29038487535924645
60910,0.3715274047851563,8.54587875366211,3.324137420654297,0.44675656616305287
60976,-2.109114074707031,11.64697998046875,3.6877313232421876,0.9389365005976826
61043,-0.24219635009765625,8.527317352294922,2.5465045166015625,0.7300478038558181
61110,1.9666104125976565,10.680439910888673,2.4457640075683593,0.7472254223914387
61177,0.38619689941406254,9.812993774414062,2.4137306213378906,0.2675492163851033
61243,-0.2785707092285156,9.18010986328125,2.605182495117188,0.29640738108411213
61310,0.87418212890625,8.73508529663086,1.8712586975097658,0.32997779117505355
61377,0.06541397094726563,9.599387969970703,1.5922389221191406,0.25446788387399205
61443,0.18276992797851563,8.591234436035156,1.8024018859863282,0.20943147026163808
61510,-0.769998779296875,10.575957183837891,3.151246948242188,0.6104860593133589
61576,1.1955638122558594,9.034612426757812,2.2079086303710938,0.5327876244904728
61643,0.4846920776367188,9.515412597656251,2.5068370056152345,0.09451030541229932
61710,0.20312759399414063,9.84158432006836,2.1727317810058593,0.27785240239606457
61776,-0.06077362060546875,9.44880111694336,1.9922071838378907,0.16408939407699222
61843,-1.2696597290039062,10.75079360961914,2.1043240356445314,0.455692257600714
61910,2.3977139282226565,9.033714294433594,2.441872100830078,0.9100180373397523
61977,0.8342152404785157,10.256671142578126,2.585573272705078,0.2902667805609764
62043,0.4796026611328125,9.203461303710938,2.2086570739746096,0.2606752908672073
62109,0.5189707946777344,9.896819458007814,1.9035914611816407,0.15640493115339463
62176,0.22558090209960938,9.222771148681641,1.3412109375,0.229110703760897
62243,0.7683522033691407,9.59489730834961,0.9547146606445313,0.18928374240265872
62309,0.5897735595703125,8.742120666503906,0.4914280700683594,0.24951557207692832
62376,-0.47556106567382816,9.317823486328125,1.0690768432617188,0.3055185764020918
62443,0.0820294189453125,10.495274963378908,1.0641371154785157,0.3269416187887152
62510,-0.1538800048828125,10.291249237060548,1.3672567749023439,0.16196172192831532
62577,0.6581813049316406,10.576555938720704,1.2458592224121094,0.21235850603099182
62643,1.8857785034179688,9.106163635253907,0.144898681640625,0.5753564304303685
62710,1.2002041625976563,9.711654510498047,0.8123606872558594,0.14095887480158617
62777,-0.28695327758789063,9.391919403076173,0.839454345703125,0.39885414645541073
62843,-0.980760498046875,10.438243560791015,1.2766950988769532,0.38438296500241415
62910,-0.3555107116699219,9.799521789550782,1.1942166137695314,0.13247350798327467
62979,0.20806732177734377,9.727970581054688,0.3549119567871094,0.2673956806406827
63043,-0.42945693969726567,8.932075653076172,-0.05703140258789063,0.2863495024989369
63110,-0.5282514953613282,9.47080535888672,-0.38709503173828125,0.15628557631846623
63176,-0.4824467468261719,8.77819564819336,-1.5775694274902345,0.36169471600865993
63243,-1.1392808532714844,8.891510009765625,-2.05253173828125,0.2598582187378696
63310,-1.653760986328125,9.710756378173828,-1.3859678649902345,0.2982119021992281
63376,-2.053280181884766,8.663534088134766,-2.2793101501464843,0.31523870053547776
63442,-0.2935395812988281,9.298513641357422,-0.42391845703125003,0.6190889530305017
63510,-1.2545411682128906,11.805200958251953,0.6556365966796875,0.6985142848960382
63576,-0.4692741394042969,11.195219421386719,-0.36404296875000003,0.22871876628659293
63643,1.9763401794433595,11.271560668945312,-0.2472857666015625,0.6521439472197718
63710,0.11346405029296876,10.666069793701173,0.2285746765136719,0.35611554602302536
63777,0.6312373352050782,9.63890579223633,-0.6662644958496095,0.3563367844992801
63842,-1.3762380981445312,7.9185333251953125,-0.3070115661621094,0.7026795597674365
63910,0.06750961303710938,8.721014556884766,-0.350870361328125,0.2502541878976484
63977,0.7839198303222656,8.361611938476562,-1.4340179443359375,0.36811927648762904
64043,-0.8804690551757813,10.456056518554687,0.909957733154297,0.8071303385008413
64110,-0.24399261474609377,13.002710723876953,1.6363970947265625,0.8318204230047004
64176,-3.2159124755859376,10.848240966796876,0.9217831420898438,0.6908279818391291
64243,-2.918181610107422,7.310797119140625,-0.11840377807617188,1.014945302587283
64309,3.6133360290527348,9.134754180908203,0.9904902648925782,1.6416926903269762
64376,-2.0372634887695313,8.830287322998048,1.8761984252929689,0.8878289427572459
64442,-0.8804690551757813,6.929689636230469,-0.5935157775878906,0.735054836434391
64510,0.22049148559570314,6.396199035644532,-2.0549267578125,0.6174981128918295
64577,0.9578581237792969,7.684569854736329,-0.4358935546875,0.45409195499698524
