Registro GPS
Articolo	Data	Elapse (s)	Longitudine	Latitudine	Altitudine (m)	Corso	Velocità (km/h)	Distanza totale (km)	
591	2019-05-05 17:59:18.416	610,0	12,532393	41,911392	35,1	151,4	41,3	5,751
592	2019-05-05 17:59:19.416	611,0	12,532458	41,911298	35,3	151,4	42,1	5,763
593	2019-05-05 17:59:20.416	612,0	12,532516	41,911214	35,2	151,4	37,8	5,773
594	2019-05-05 17:59:21.416	613,0	12,532569	41,911138	35,0	151,4	34,4	5,783
595	2019-05-05 17:59:22.416	614,0	12,532633	41,911045	34,7	150,2	41,6	5,795
596	2019-05-05 17:59:23.416	615,0	12,532689	41,910964	34,6	150,2	36,4	5,805
597	2019-05-05 17:59:24.416	616,0	12,532747	41,910879	34,6	152,3	38,3	5,815
598	2019-05-05 17:59:25.416	617,0	12,532802	41,910799	34,9	153,3	35,8	5,825
599	2019-05-05 17:59:26.416	618,0	12,532851	41,910726	35,3	153,3	32,7	5,834
600	2019-05-05 17:59:27.416	619,0	12,532896	41,910659	35,7	153,3	30,1	5,843
601	2019-05-05 17:59:28.416	620,0	12,532941	41,910592	36,1	152,3	29,9	5,851
602	2019-05-05 17:59:29.416	621,0	12,532979	41,910535	36,4	153,3	25,5	5,858
603	2019-05-05 17:59:30.416	622,0	12,533017	41,910479	36,7	153,3	25,1	5,865
604	2019-05-05 17:59:31.416	623,0	12,533051	41,910428	36,9	153,3	22,9	5,871
605	2019-05-05 17:59:32.416	624,0	12,533051	41,910429	37,3	153,3	0,5	5,872
606	2019-05-05 17:59:33.416	625,0	12,533141	41,910285	37,4	153,3	63,7	5,889
607	2019-05-05 17:59:34.416	626,0	12,533179	41,910225	37,3	153,3	26,5	5,897
608	2019-05-05 17:59:35.416	627,0	12,533219	41,910160	37,1	153,3	28,6	5,905
609	2019-05-05 17:59:36.416	628,0	12,533265	41,910087	36,9	153,3	32,6	5,914
610	2019-05-05 17:59:37.416	629,0	12,533316	41,910006	36,9	155,3	35,7	5,923
611	2019-05-05 17:59:38.416	630,0	12,533375	41,909900	37,0	156,4	45,8	5,936
612	2019-05-05 17:59:39.416	631,0	12,533424	41,909800	37,0	157,5	42,5	5,948
613	2019-05-05 17:59:40.416	632,0	12,533477	41,909694	37,0	158,6	45,5	5,961
614	2019-05-05 17:59:41.416	633,0	12,533528	41,909579	36,8	161,8	48,4	5,974
615	2019-05-05 17:59:42.416	634,0	12,533572	41,909455	36,9	164,0	51,5	5,988
616	2019-05-05 17:59:43.416	635,0	12,533605	41,909346	36,9	166,1	44,6	6,001
617	2019-05-05 17:59:44.416	636,0	12,533629	41,909248	37,0	168,1	39,8	6,012
618	2019-05-05 17:59:45.416	637,0	12,533644	41,909180	36,9	161,0	27,8	6,020
619	2019-05-05 17:59:46.416	638,0	12,533660	41,909095	36,7	135,7	34,4	6,029
620	2019-05-05 17:59:47.416	639,0	12,533775	41,909210	36,7	102,1	57,5	6,045
621	2019-05-05 17:59:48.416	640,0	12,533660	41,909177	36,5	69,9	36,5	6,055
622	2019-05-05 17:59:49.416	641,0	12,533647	41,909172	36,5	38,4	4,4	6,056
623	2019-05-05 17:59:50.416	642,0	12,533796	41,909216	36,3	6,9	47,7	6,070
624	2019-05-05 17:59:51.416	643,0	12,533806	41,909175	36,1	346,2	16,6	6,074
625	2019-05-05 17:59:52.416	644,0	12,533805	41,909177	36,1	346,1	1,0	6,075
626	2019-05-05 17:59:53.416	645,0	12,533792	41,909236	36,0	350,4	24,0	6,081
627	2019-05-05 17:59:54.416	646,0	12,533777	41,909309	36,2	348,4	29,4	6,089
628	2019-05-05 17:59:55.416	647,0	12,533760	41,909384	36,3	346,3	30,5	6,098
629	2019-05-05 17:59:56.416	648,0	12,533743	41,909464	36,5	345,3	32,2	6,107
630	2019-05-05 17:59:57.416	649,0	12,533726	41,909540	36,5	343,1	31,2	6,115
631	2019-05-05 17:59:58.416	650,0	12,533709	41,909620	36,7	342,1	32,2	6,124
632	2019-05-05 17:59:59.416	651,0	12,533691	41,909693	36,9	342,1	29,8	6,133
633	2019-05-05 18:00:00.416	652,0	12,533674	41,909766	36,9	341,0	29,7	6,141
634	2019-05-05 18:00:01.416	653,0	12,533653	41,909848	36,8	337,9	33,3	6,150
635	2019-05-05 18:00:02.416	654,0	12,533630	41,909921	36,7	336,9	30,3	6,159
636	2019-05-05 18:00:03.416	655,0	12,533605	41,909984	36,6	334,8	25,9	6,166
637	2019-05-05 18:00:04.416	656,0	12,533572	41,910051	36,6	333,7	28,7	6,174
638	2019-05-05 18:00:05.416	657,0	12,533539	41,910104	36,6	333,7	23,3	6,180
639	2019-05-05 18:00:06.416	658,0	12,533504	41,910158	36,8	332,6	23,9	6,187
640	2019-05-05 18:00:07.416	659,0	12,533472	41,910205	36,9	331,6	21,1	6,193
641	2019-05-05 18:00:08.416	660,0	12,533441	41,910252	36,9	331,6	21,1	6,199
642	2019-05-05 18:00:09.416	661,0	12,533407	41,910300	36,9	331,6	21,9	6,205
643	2019-05-05 18:00:10.416	662,0	12,533373	41,910348	37,0	330,6	21,3	6,211
644	2019-05-05 18:00:11.416	663,0	12,533341	41,910394	37,0	322,0	20,9	6,216
645	2019-05-05 18:00:12.416	664,0	12,533307	41,910442	36,9	305,1	21,9	6,223
646	2019-05-05 18:00:13.416	665,0	12,533284	41,910476	36,9	293,2	15,1	6,227
647	2019-05-05 18:00:14.416	666,0	12,533264	41,910505	37,0	290,0	13,2	6,230
648	2019-05-05 18:00:15.416	667,0	12,533256	41,910517	37,3	289,0	5,2	6,232
649	2019-05-05 18:00:16.416	668,0	12,533257	41,910514	37,6	289,0	1,2	6,232
650	2019-05-05 18:00:17.416	669,0	12,533259	41,910512	37,7	289,0	1,0	6,232
651	2019-05-05 18:00:18.416	670,0	12,533258	41,910514	37,9	270,3	0,8	6,233
652	2019-05-05 18:00:19.416	671,0	12,533261	41,910510	38,2	291,2	1,9	6,233
653	2019-05-05 18:00:20.416	672,0	12,533271	41,910495	38,6	292,9	6,7	6,235
654	2019-05-05 18:00:21.416	673,0	12,533269	41,910498	38,8	357,2	1,3	6,235
655	2019-05-05 18:00:22.416	674,0	12,533268	41,910498	38,8	339,2	0,0	6,235
656	2019-05-05 18:00:23.416	675,0	12,533267	41,910500	38,9	354,9	0,7	6,236
657	2019-05-05 18:00:24.416	676,0	12,533267	41,910500	39,0	353,6	0,0	6,236
658	2019-05-05 18:00:25.416	677,0	12,533267	41,910500	39,0	319,8	0,0	6,236
659	2019-05-05 18:00:26.416	678,0	12,533270	41,910496	38,8	334,3	2,1	6,236
660	2019-05-05 18:00:27.416	679,0	12,533268	41,910498	38,7	359,0	1,1	6,236
661	2019-05-05 18:00:28.416	680,0	12,533269	41,910497	38,4	334,4	0,5	6,237
662	2019-05-05 18:00:29.416	681,0	12,533268	41,910498	38,1	259,8	0,6	6,237
663	2019-05-05 18:00:30.416	682,0	12,533267	41,910500	37,9	236,2	0,7	6,237
664	2019-05-05 18:00:31.416	683,0	12,533265	41,910503	37,8	242,2	1,4	6,237
665	2019-05-05 18:00:32.416	684,0	12,533263	41,910506	37,6	242,9	1,4	6,238
666	2019-05-05 18:00:33.416	685,0	12,533255	41,910518	37,3	286,8	5,5	6,239
667	2019-05-05 18:00:34.416	686,0	12,533256	41,910516	36,9	273,2	0,7	6,239
668	2019-05-05 18:00:35.416	687,0	12,533258	41,910513	36,4	278,9	1,5	6,240
669	2019-05-05 18:00:36.416	688,0	12,533257	41,910514	36,0	271,2	0,7	6,240
670	2019-05-05 18:00:37.416	689,0	12,533264	41,910504	35,5	270,1	4,7	6,241
671	2019-05-05 18:00:38.416	690,0	12,533267	41,910500	34,7	274,7	1,5	6,242
672	2019-05-05 18:00:39.416	691,0	12,533258	41,910513	33,9	285,6	5,5	6,243
673	2019-05-05 18:00:40.416	692,0	12,533254	41,910519	33,3	289,9	2,9	6,244
674	2019-05-05 18:00:41.416	693,0	12,533250	41,910525	33,0	278,2	2,6	6,245
675	2019-05-05 18:00:42.416	694,0	12,533250	41,910526	32,8	276,7	0,5	6,245
676	2019-05-05 18:00:43.416	695,0	12,533251	41,910524	32,7	285,3	0,8	6,245
677	2019-05-05 18:00:44.416	696,0	12,533252	41,910523	32,7	315,5	0,6	6,245
678	2019-05-05 18:00:45.416	697,0	12,533251	41,910524	33,0	338,5	0,5	6,246
679	2019-05-05 18:00:46.416	698,0	12,533247	41,910530	33,1	352,2	2,8	6,246
680	2019-05-05 18:00:47.416	699,0	12,533244	41,910534	33,2	351,1	1,9	6,247
681	2019-05-05 18:00:48.416	700,0	12,533245	41,910532	32,9	351,1	1,0	6,247
682	2019-05-05 18:00:49.416	701,0	12,533242	41,910536	32,4	356,1	2,0	6,248
683	2019-05-05 18:00:50.416	702,0	12,533249	41,910527	32,0	302,0	4,3	6,249
684	2019-05-05 18:00:51.416	703,0	12,533246	41,910531	31,7	268,9	2,0	6,249
685	2019-05-05 18:00:52.416	704,0	12,533247	41,910529	31,7	242,8	1,0	6,250
686	2019-05-05 18:00:53.416	705,0	12,533249	41,910527	31,7	256,0	0,8	6,250
687	2019-05-05 18:00:54.416	706,0	12,533272	41,910492	31,8	300,5	15,7	6,254
688	2019-05-05 18:00:55.416	707,0	12,533279	41,910482	31,7	322,3	4,6	6,256
689	2019-05-05 18:00:56.416	708,0	12,533281	41,910479	31,6	328,7	1,3	6,256
690	2019-05-05 18:00:57.416	709,0	12,533285	41,910473	31,4	345,6	2,6	6,257
691	2019-05-05 18:00:58.416	710,0	12,533282	41,910478	31,2	343,5	2,3	6,257
692	2019-05-05 18:00:59.416	711,0	12,533280	41,910481	31,0	343,5	1,1	6,258
693	2019-05-05 18:01:00.416	712,0	12,533279	41,910482	30,8	328,9	0,7	6,258
694	2019-05-05 18:01:01.416	713,0	12,533281	41,910479	30,6	264,4	1,5	6,258
695	2019-05-05 18:01:02.416	714,0	12,533285	41,910474	30,5	250,6	2,4	6,259
696	2019-05-05 18:01:03.416	715,0	12,533272	41,910493	30,0	293,6	8,7	6,261
697	2019-05-05 18:01:04.416	716,0	12,533267	41,910500	29,7	69,7	2,9	6,262
698	2019-05-05 18:01:05.416	717,0	12,533263	41,910506	29,5	21,1	2,7	6,263
699	2019-05-05 18:01:06.416	718,0	12,533266	41,910501	29,6	26,6	1,9	6,263
700	2019-05-05 18:01:07.416	719,0	12,533269	41,910498	29,7	27,1	1,7	6,264
701	2019-05-05 18:01:08.416	720,0	12,533271	41,910494	29,7	50,1	1,5	6,264
702	2019-05-05 18:01:09.416	721,0	12,533272	41,910492	29,9	81,3	1,0	6,265
703	2019-05-05 18:01:10.416	722,0	12,533276	41,910487	30,2	48,5	2,4	6,265
704	2019-05-05 18:01:11.416	723,0	12,533228	41,910465	30,5	59,0	16,9	6,270
705	2019-05-05 18:01:12.416	724,0	12,533212	41,910464	30,9	65,7	4,7	6,271
706	2019-05-05 18:01:13.416	725,0	12,533206	41,910454	31,1	66,2	4,6	6,272
707	2019-05-05 18:01:14.416	726,0	12,533188	41,910442	31,2	83,4	7,1	6,274
708	2019-05-05 18:01:15.416	727,0	12,533169	41,910442	31,2	73,6	5,8	6,276
709	2019-05-05 18:01:16.416	728,0	12,533150	41,910442	31,4	36,5	5,5	6,278
710	2019-05-05 18:01:17.416	729,0	12,533127	41,910451	32,2	28,8	7,8	6,280
711	2019-05-05 18:01:18.416	730,0	12,533124	41,910456	33,0	18,4	2,2	6,280
712	2019-05-05 18:01:19.416	731,0	12,533123	41,910461	33,8	12,3	1,7	6,281
713	2019-05-05 18:01:20.416	732,0	12,533113	41,910470	34,6	8,4	4,9	6,282
714	2019-05-05 18:01:21.416	733,0	12,533097	41,910486	35,1	3,1	8,0	6,284
715	2019-05-05 18:01:22.416	734,0	12,533090	41,910497	35,1	4,4	4,6	6,286
716	2019-05-05 18:01:23.416	735,0	12,533084	41,910505	35,2	1,7	3,9	6,287
717	2019-05-05 18:01:24.416	736,0	12,533088	41,910516	35,1	1,7	4,3	6,288
718	2019-05-05 18:01:25.416	737,0	12,533073	41,910532	35,0	351,4	7,8	6,290
719	2019-05-05 18:01:26.416	738,0	12,533067	41,910550	34,8	357,1	7,6	6,292
720	2019-05-05 18:01:27.416	739,0	12,533054	41,910570	34,5	327,8	8,7	6,295
721	2019-05-05 18:01:28.416	740,0	12,533057	41,910582	34,3	306,5	5,0	6,296
722	2019-05-05 18:01:29.416	741,0	12,533050	41,910593	33,8	307,0	4,8	6,297
723	2019-05-05 18:01:30.416	742,0	12,533040	41,910605	33,4	305,3	5,8	6,299
724	2019-05-05 18:01:31.416	743,0	12,533034	41,910618	32,7	307,2	5,3	6,301
725	2019-05-05 18:01:32.416	744,0	12,533032	41,910634	32,4	329,1	6,4	6,302
726	2019-05-05 18:01:33.416	745,0	12,533040	41,910658	32,5	300,5	9,7	6,305
727	2019-05-05 18:01:34.416	746,0	12,533045	41,910680	32,8	304,4	8,9	6,307
728	2019-05-05 18:01:35.416	747,0	12,533041	41,910707	33,1	257,1	11,0	6,311
729	2019-05-05 18:01:36.416	748,0	12,533037	41,910727	33,2	309,7	8,2	6,313
730	2019-05-05 18:01:37.416	749,0	12,533032	41,910750	33,3	353,7	9,4	6,315
731	2019-05-05 18:01:38.416	750,0	12,533026	41,910769	33,2	261,8	7,6	6,318
732	2019-05-05 18:01:39.416	751,0	12,533006	41,910791	33,5	269,2	10,7	6,320
733	2019-05-05 18:01:40.416	752,0	12,533010	41,910817	33,8	353,5	10,5	6,323
734	2019-05-05 18:01:41.416	753,0	12,533019	41,910823	34,1	337,5	3,7	6,324
735	2019-05-05 18:01:42.416	754,0	12,533023	41,910831	34,2	284,5	3,4	6,325
736	2019-05-05 18:01:43.416	755,0	12,533033	41,910839	34,2	229,7	4,2	6,327
737	2019-05-05 18:01:44.416	756,0	12,533040	41,910847	34,2	218,3	3,7	6,328
738	2019-05-05 18:01:45.416	757,0	12,533042	41,910849	34,1	211,2	1,3	6,328
739	2019-05-05 18:01:46.416	758,0	12,533041	41,910852	34,0	220,8	1,3	6,328
740	2019-05-05 18:01:47.416	759,0	12,533045	41,910852	33,9	235,2	1,3	6,329
741	2019-05-05 18:01:48.416	760,0	12,533045	41,910855	33,6	228,6	1,3	6,329
742	2019-05-05 18:01:49.416	761,0	12,533045	41,910859	33,2	227,0	1,8	6,330
743	2019-05-05 18:01:50.416	762,0	12,533047	41,910864	32,9	227,0	1,8	6,330
744	2019-05-05 18:01:51.416	763,0	12,533049	41,910866	32,7	225,1	1,1	6,330
745	2019-05-05 18:01:52.416	764,0	12,533052	41,910870	32,4	223,9	1,5	6,331
746	2019-05-05 18:01:53.416	765,0	12,533053	41,910875	32,2	270,2	2,0	6,331
747	2019-05-05 18:01:54.416	766,0	12,533066	41,910878	32,0	281,7	4,2	6,332
748	2019-05-05 18:01:55.416	767,0	12,533073	41,910879	32,0	235,9	2,1	6,333
749	2019-05-05 18:01:56.416	768,0	12,533075	41,910882	31,9	258,8	1,3	6,333
750	2019-05-05 18:01:57.416	769,0	12,533076	41,910885	31,9	289,5	1,3	6,334
751	2019-05-05 18:01:58.416	770,0	12,533075	41,910885	31,8	265,6	0,0	6,334
752	2019-05-05 18:01:59.416	771,0	12,533078	41,910887	31,8	234,3	1,0	6,334
753	2019-05-05 18:02:00.416	772,0	12,533080	41,910885	31,9	327,8	0,8	6,334
754	2019-05-05 18:02:01.416	773,0	12,533071	41,910883	31,8	181,6	2,6	6,335
755	2019-05-05 18:02:02.416	774,0	12,533073	41,910883	32,0	142,7	0,5	6,335
756	2019-05-05 18:02:03.416	775,0	12,533074	41,910883	31,7	204,3	0,0	6,335
757	2019-05-05 18:02:04.416	776,0	12,533084	41,910883	31,5	202,9	2,8	6,336
758	2019-05-05 18:02:05.416	777,0	12,533093	41,910885	31,2	197,3	2,9	6,337
759	2019-05-05 18:02:06.416	778,0	12,533101	41,910884	30,9	196,9	2,2	6,337
760	2019-05-05 18:02:07.416	779,0	12,533102	41,910884	30,6	212,3	0,3	6,337
761	2019-05-05 18:02:08.416	780,0	12,533103	41,910884	30,3	220,5	0,3	6,338
762	2019-05-05 18:02:09.416	781,0	12,533104	41,910883	30,0	217,9	0,0	6,338
763	2019-05-05 18:02:10.416	782,0	12,533104	41,910883	29,7	218,9	0,0	6,338
764	2019-05-05 18:02:11.416	783,0	12,533104	41,910883	29,4	213,7	0,0	6,338
765	2019-05-05 18:02:12.416	784,0	12,533101	41,910881	29,2	208,9	1,3	6,338
766	2019-05-05 18:02:13.416	785,0	12,533098	41,910878	29,1	208,7	1,3	6,338
767	2019-05-05 18:02:14.416	786,0	12,533095	41,910877	29,2	219,3	1,1	6,339
768	2019-05-05 18:02:15.416	787,0	12,533095	41,910877	29,2	203,4	0,0	6,339
769	2019-05-05 18:02:16.416	788,0	12,533093	41,910877	29,3	197,6	0,7	6,339
770	2019-05-05 18:02:17.416	789,0	12,533091	41,910878	29,4	200,4	0,6	6,339
771	2019-05-05 18:02:18.416	790,0	12,533089	41,910877	29,5	194,9	0,6	6,339
772	2019-05-05 18:02:19.416	791,0	12,533089	41,910877	29,6	204,5	0,0	6,339
773	2019-05-05 18:02:20.416	792,0	12,533089	41,910877	29,7	192,5	0,0	6,339
774	2019-05-05 18:02:21.416	793,0	12,533089	41,910877	29,9	178,6	0,0	6,339
775	2019-05-05 18:02:22.416	794,0	12,533088	41,910877	30,1	190,5	0,0	6,339
776	2019-05-05 18:02:23.416	795,0	12,533088	41,910877	30,1	205,7	0,0	6,339
777	2019-05-05 18:02:24.416	796,0	12,533089	41,910877	30,1	199,2	0,0	6,339
778	2019-05-05 18:02:25.416	797,0	12,533089	41,910877	30,1	199,2	0,0	6,339
779	2019-05-05 18:02:26.416	798,0	12,533089	41,910877	30,1	198,5	0,0	6,339
780	2019-05-05 18:02:27.416	799,0	12,533089	41,910877	30,1	199,6	0,0	6,339
781	2019-05-05 18:02:28.416	800,0	12,533089	41,910877	30,1	199,5	0,0	6,339
782	2019-05-05 18:02:29.416	801,0	12,533089	41,910877	30,1	195,7	0,0	6,339
783	2019-05-05 18:02:30.416	802,0	12,533089	41,910877	30,1	203,6	0,3	6,339
784	2019-05-05 18:02:31.416	803,0	12,533089	41,910877	30,1	215,9	0,0	6,339
785	2019-05-05 18:02:32.416	804,0	12,533090	41,910877	30,1	217,0	0,0	6,339
786	2019-05-05 18:02:33.416	805,0	12,533089	41,910876	30,0	228,2	0,0	6,339
787	2019-05-05 18:02:34.416	806,0	12,533088	41,910875	29,9	274,0	0,7	6,339
788	2019-05-05 18:02:35.416	807,0	12,533088	41,910877	29,8	277,7	0,7	6,340
789	2019-05-05 18:02:36.416	808,0	12,533086	41,910875	29,7	273,9	1,0	6,340
790	2019-05-05 18:02:37.416	809,0	12,533081	41,910867	29,6	232,2	3,5	6,341
791	2019-05-05 18:02:38.416	810,0	12,533062	41,910837	29,7	217,0	13,2	6,344
792	2019-05-05 18:02:39.416	811,0	12,533026	41,910834	29,8	239,6	10,8	6,347
793	2019-05-05 18:02:40.416	812,0	12,533020	41,910835	29,8	271,9	1,7	6,348
794	2019-05-05 18:02:41.416	813,0	12,533034	41,910830	30,2	279,0	4,7	6,349
795	2019-05-05 18:02:42.416	814,0	12,533040	41,910828	30,7	271,1	2,2	6,350
796	2019-05-05 18:02:43.416	815,0	12,533043	41,910828	30,9	249,5	0,7	6,350
797	2019-05-05 18:02:44.416	816,0	12,533044	41,910828	30,9	276,1	0,5	6,350
798	2019-05-05 18:02:45.416	817,0	12,533045	41,910828	30,8	274,5	0,3	6,350
799	2019-05-05 18:02:46.416	818,0	12,533045	41,910828	30,6	250,6	0,0	6,350
800	2019-05-05 18:02:47.416	819,0	12,533045	41,910829	30,5	250,5	0,0	6,350
801	2019-05-05 18:02:48.416	820,0	12,533046	41,910829	30,4	257,1	0,0	6,350
802	2019-05-05 18:02:49.416	821,0	12,533047	41,910829	30,2	268,7	0,3	6,350
803	2019-05-05 18:02:50.416	822,0	12,533048	41,910829	30,1	269,7	0,5	6,350
804	2019-05-05 18:02:51.416	823,0	12,533048	41,910829	29,9	276,7	0,0	6,350
805	2019-05-05 18:02:52.416	824,0	12,533049	41,910829	29,8	297,7	0,0	6,350
806	2019-05-05 18:02:53.416	825,0	12,533050	41,910829	29,8	302,6	0,3	6,351
807	2019-05-05 18:02:54.416	826,0	12,533052	41,910831	29,8	304,2	0,8	6,351
808	2019-05-05 18:02:55.416	827,0	12,533054	41,910831	30,0	298,8	0,5	6,351
809	2019-05-05 18:02:56.416	828,0	12,533054	41,910831	30,3	323,5	0,3	6,351
810	2019-05-05 18:02:57.416	829,0	12,533055	41,910832	30,5	31,8	0,5	6,351
811	2019-05-05 18:02:58.416	830,0	12,533056	41,910833	30,6	82,1	0,7	6,351
812	2019-05-05 18:02:59.416	831,0	12,533057	41,910833	30,7	129,4	0,0	6,351
813	2019-05-05 18:03:00.416	832,0	12,533056	41,910821	30,6	164,9	4,8	6,353
814	2019-05-05 18:03:01.416	833,0	12,533083	41,910827	30,4	220,5	8,4	6,355
815	2019-05-05 18:03:02.416	834,0	12,533101	41,910831	30,1	202,4	5,6	6,357
816	2019-05-05 18:03:03.416	835,0	12,533101	41,910832	30,1	220,2	0,0	6,357
817	2019-05-05 18:03:04.416	836,0	12,533107	41,910831	30,0	266,5	1,7	6,357
818	2019-05-05 18:03:05.416	837,0	12,533091	41,910832	30,1	318,6	4,8	6,358
819	2019-05-05 18:03:06.416	838,0	12,533087	41,910835	30,0	2,9	1,5	6,359
820	2019-05-05 18:03:07.416	839,0	12,533084	41,910838	29,9	12,8	1,6	6,359
821	2019-05-05 18:03:08.416	840,0	12,533085	41,910838	29,9	308,7	0,0	6,359
822	2019-05-05 18:03:09.416	841,0	12,533084	41,910836	29,7	303,8	0,8	6,359
823	2019-05-05 18:03:10.416	842,0	12,533084	41,910843	29,3	357,0	2,6	6,360
824	2019-05-05 18:03:11.416	843,0	12,533084	41,910853	28,8	52,2	4,3	6,361
825	2019-05-05 18:03:12.416	844,0	12,533086	41,910850	28,6	15,4	1,4	6,362
826	2019-05-05 18:03:13.416	845,0	12,533085	41,910857	28,3	308,7	2,5	6,362
827	2019-05-05 18:03:14.416	846,0	12,533084	41,910863	27,8	275,2	2,6	6,363
828	2019-05-05 18:03:15.416	847,0	12,533082	41,910862	27,5	253,1	0,8	6,363
829	2019-05-05 18:03:16.416	848,0	12,533083	41,910866	27,2	236,3	1,7	6,364
830	2019-05-05 18:03:17.416	849,0	12,533083	41,910866	26,8	234,3	0,0	6,364
831	2019-05-05 18:03:18.416	850,0	12,533082	41,910864	26,4	251,3	0,8	6,364
832	2019-05-05 18:03:19.416	851,0	12,533083	41,910864	26,1	250,2	0,0	6,364
833	2019-05-05 18:03:20.416	852,0	12,533083	41,910864	25,8	238,6	0,3	6,364
834	2019-05-05 18:03:21.416	853,0	12,533084	41,910866	25,5	238,6	0,5	6,364
835	2019-05-05 18:03:22.416	854,0	12,533084	41,910867	25,3	251,5	0,5	6,365
836	2019-05-05 18:03:23.416	855,0	12,533085	41,910868	25,1	236,5	0,5	6,365
837	2019-05-05 18:03:24.416	856,0	12,533085	41,910869	24,9	237,3	0,5	6,365
838	2019-05-05 18:03:25.416	857,0	12,533085	41,910870	24,8	237,3	0,5	6,365
839	2019-05-05 18:03:26.416	858,0	12,533084	41,910873	24,7	242,4	1,2	6,365
840	2019-05-05 18:03:27.416	859,0	12,533084	41,910874	24,6	229,6	0,5	6,365
841	2019-05-05 18:03:28.416	860,0	12,533083	41,910876	24,4	230,6	0,9	6,366
842	2019-05-05 18:03:29.416	861,0	12,533079	41,910879	24,1	229,8	1,5	6,366
843	2019-05-05 18:03:30.416	862,0	12,533072	41,910888	23,8	264,0	4,4	6,367
844	2019-05-05 18:03:31.416	863,0	12,533061	41,910905	23,4	260,7	7,6	6,369
845	2019-05-05 18:03:32.416	864,0	12,533052	41,910918	23,0	271,8	5,7	6,371
846	2019-05-05 18:03:33.416	865,0	12,533051	41,910919	22,6	268,1	0,7	6,371
847	2019-05-05 18:03:34.416	866,0	12,533050	41,910920	22,2	264,5	0,5	6,371
848	2019-05-05 18:03:35.416	867,0	12,533050	41,910920	21,9	269,2	0,0	6,371
849	2019-05-05 18:03:36.416	868,0	12,533050	41,910920	21,6	277,2	0,3	6,371
850	2019-05-05 18:03:37.416	869,0	12,533050	41,910920	21,3	272,0	0,3	6,371
851	2019-05-05 18:03:38.416	870,0	12,533049	41,910920	21,0	267,4	0,0	6,371
852	2019-05-05 18:03:39.416	871,0	12,533050	41,910920	20,7	262,7	0,0	6,371
853	2019-05-05 18:03:40.416	872,0	12,533049	41,910920	20,4	290,8	0,0	6,371
854	2019-05-05 18:03:41.416	873,0	12,533045	41,910920	20,1	307,1	1,4	6,372
855	2019-05-05 18:03:42.416	874,0	12,533044	41,910917	19,9	299,9	1,1	6,372
856	2019-05-05 18:03:43.416	875,0	12,533061	41,910900	19,5	270,9	8,4	6,375
857	2019-05-05 18:03:44.416	876,0	12,533061	41,910895	19,1	216,3	2,1	6,375
858	2019-05-05 18:03:45.416	877,0	12,533066	41,910886	18,9	185,2	3,7	6,376
859	2019-05-05 18:03:46.416	878,0	12,533071	41,910881	19,0	182,3	2,6	6,377
860	2019-05-05 18:03:47.416	879,0	12,533074	41,910877	19,1	248,3	2,1	6,377
861	2019-05-05 18:03:48.416	880,0	12,533075	41,910876	19,0	303,2	0,0	6,377
862	2019-05-05 18:03:49.416	881,0	12,533075	41,910869	19,0	297,5	3,1	6,378
863	2019-05-05 18:03:50.416	882,0	12,533078	41,910859	19,0	305,5	4,1	6,379
864	2019-05-05 18:03:51.416	883,0	12,533078	41,910858	19,1	303,1	0,0	6,379
865	2019-05-05 18:03:52.416	884,0	12,533079	41,910857	19,4	300,9	0,5	6,380
866	2019-05-05 18:03:53.416	885,0	12,533079	41,910856	19,7	284,6	0,6	6,380
867	2019-05-05 18:03:54.416	886,0	12,533080	41,910855	20,1	275,6	0,7	6,380
868	2019-05-05 18:03:55.416	887,0	12,533081	41,910854	20,4	299,7	0,3	6,380
869	2019-05-05 18:03:56.416	888,0	12,533082	41,910853	20,7	330,7	0,7	6,380
870	2019-05-05 18:03:57.416	889,0	12,533075	41,910858	21,1	345,4	2,9	6,381
871	2019-05-05 18:03:58.416	890,0	12,533072	41,910855	21,4	347,4	1,4	6,381
872	2019-05-05 18:03:59.416	891,0	12,533072	41,910851	22,0	324,8	1,9	6,382
873	2019-05-05 18:04:00.416	892,0	12,533075	41,910846	22,7	319,8	2,0	6,382
874	2019-05-05 18:04:01.416	893,0	12,533075	41,910845	23,3	308,6	0,5	6,383
875	2019-05-05 18:04:02.416	894,0	12,533075	41,910845	23,9	307,4	0,0	6,383
876	2019-05-05 18:04:03.416	895,0	12,533075	41,910845	24,6	309,8	0,0	6,383
877	2019-05-05 18:04:04.416	896,0	12,533074	41,910844	25,3	303,2	0,5	6,383
878	2019-05-05 18:04:05.416	897,0	12,533074	41,910844	25,9	199,0	0,0	6,383
879	2019-05-05 18:04:06.416	898,0	12,533073	41,910844	26,6	247,4	0,5	6,383
880	2019-05-05 18:04:07.416	899,0	12,533073	41,910844	27,1	248,5	0,0	6,383
881	2019-05-05 18:04:08.416	900,0	12,533071	41,910845	27,6	328,1	1,1	6,383
882	2019-05-05 18:04:09.416	901,0	12,533069	41,910845	28,0	310,1	0,5	6,383
883	2019-05-05 18:04:10.416	902,0	12,533060	41,910843	28,0	336,6	2,8	6,384
884	2019-05-05 18:04:11.416	903,0	12,533053	41,910842	27,8	335,9	2,0	6,385
885	2019-05-05 18:04:12.416	904,0	12,533051	41,910843	27,5	340,5	0,5	6,385
886	2019-05-05 18:04:13.416	905,0	12,533051	41,910843	27,2	338,4	0,0	6,385
